NumeroIdentificacion,NombrePrestador,NaturalezaJuridica,ESE,DepartamentoPrestador,MunicipioCode,MunicipioPrestador,CantMunicipios,CantSedes,ACTIVOS,RankActivos,PASIVOS,PATRIMONIO,INGRESOS,RankIngresos,GASTOS,COSTOS,UTILIDADES,PERIODO,MargenNeto%
830067384,STARKEY HEARING TECHNOLOGIES COLOMBIA S.A.S,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,2,2,171122932,4936,474398399,-303275467,203894893,5101,301485046,21222019,-118812172,2023,"-58,27"
901481124,IPS CENTRO DE EXCELENCIA MEDICA SAS,Privada,NO,NARIÑO,52001,PASTO,1,1,400514599,4334,23065034,377449565,203266297,5102,38398659,119853876,45013762,2023,"22,15"
901494628,CLINICA DE REHABILITACION Y DIAGNOSTICO AMARC IPS SAS,Privada,NO,CESAR,20001,VALLEDUPAR,1,1,108517767,5154,90403521,18114246,203031655,5103,134461352,18515959,50054344,2023,"24,65"
900241275,CLINICA ODONTOLOGICA DE BOYACA E.U.,Privada,NO,BOYACÁ,15001,TUNJA,1,1,35252480,5446,9267004,25985476,202516361,5104,111988822,88393849,2133690,2023,"1,05"
900516390,EVOCA CLINICA ODONTOLOGICA E.U,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,58777805,5359,5550292,53227513,201834736,5105,156834948,19456729,25543059,2023,"12,66"
901283585,INVERSIONES RX S.A.S.,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,263693738,4672,228806552,34887186,201716664,5106,199916035,0,1800629,2023,"0,89"
901555542,CRC REGIONAL BARBOSA SAS,Privada,NO,SANTANDER,68077,BARBOSA,1,1,62759360,5344,6109200,56650160,201607000,5107,41978319,152978521,6650160,2023,"3,3"
900174141,CLINICA DEL YARI LTDA,Privada,NO,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,1,1,396498112,4346,16190248,380307864,200580585,5108,162380092,33545729,4654764,2023,"2,32"
901408008,CLINICA FRANCO IPS ZOMAC S.A.S,Privada,NO,CAQUETÁ,18001,FLORENCIA,1,1,30101000,5461,277189,29823811,199986024,5109,16723150,169439063,13823811,2023,"6,91"
900167710,UNIDAD MEDICA RAFHA SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,41244384,5429,14680898,26563486,199875000,5110,152526209,52717934,-5369143,2023,"-2,69"
901181215,IPS IMAGENES TOTAL SAS,Privada,NO,NARIÑO,52001,PASTO,1,1,487830000,4139,355961000,131869000,199433000,5111,175159000,0,24274000,2023,"12,17"
900996582,VITALITEC SAS,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,134881111,5056,33661858,101219253,199384468,5112,91202321,107572430,609717,2023,"0,31"
901176179,CENTRO NUTRICIONAL ZOE - S.A.S.,Privada,NO,LA GUAJIRA,44001,RIOHACHA,1,1,337960009,4483,171229946,166730063,199215736,5113,44309198,153605800,1300738,2023,"0,65"
900118485,OPTICA CRISTAL MAGANGUE LTDA,Privada,NO,BOLÍVAR,13430,MAGANGUÉ,1,1,231164220,4770,48111280,183052940,198545000,5114,132276000,61548000,4721000,2023,"2,38"
900827085,QUHOS S.A.S,Privada,NO,HUILA,41001,NEIVA,1,1,93353847,5218,52209498,41144349,198507755,5115,137566680,55706281,5234794,2023,"2,64"
900932678,DENTAL HEALTH PLUS SAS,Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,1,66033184,5335,15048961,50984223,198276449,5116,54754051,128086714,15435684,2023,"7,78"
900815646,CENTRO DE TERAPIA Y REHABILITACION CUERPO Y MOVIMIENTO IPS SAS,Privada,NO,SANTANDER,68679,SAN GIL,1,1,95494244,5206,33836446,61657798,196962113,5117,101262634,73275307,22424172,2023,"11,39"
900708928,IMÁGENES 3D Y DIAGNOSTICOS S.A.S,Privada,NO,VALLE DEL CAUCA,76895,ZARZAL,1,1,122689123,5099,10632076,112057047,195877300,5118,153362597,40243521,2271182,2023,"1,16"
901416682,CENTRO INTEGRAL FONOAUDIOLÓGICO SOMOS OÍDOS IPS SAS,Privada,NO,CUNDINAMARCA,25290,FUSAGASUGÁ,1,1,78728000,5293,61782000,16946000,195851000,5119,74985592,119897553,967855,2023,"0,49"
800197167,CENTRO MEDICO LA FACULTAD SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,520671177,4092,21387649,499283528,195583519,5120,136893112,47131173,11559234,2023,"5,91"
901128768,LABORATORIO DE PATOLOGIA DR. MOISES FELIZZOLA SAS,Privada,NO,LA GUAJIRA,44650,SAN JUAN DEL CESAR,1,1,202765734,4845,98519595,104246139,195481165,5121,194660452,0,820713,2023,"0,42"
901437227,GRUPO HOGAR SALUD DE COLOMBIA S.A.S.,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,405731592,4325,412622492,-6890900,195142395,5122,153454262,79897033,-38208900,2023,"-19,58"
901084609,LABORATORIO MEDICO GENOMA IPS S.A.S,Privada,NO,CÓRDOBA,23162,CERETÉ,1,1,132269133,5064,22661919,109607214,195038643,5123,145351741,38328710,11358192,2023,"5,82"
900684064,UNIDAD MEDICA SANARTE IPS S.A.S,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,1,115259843,5128,278003056,-162743213,194849088,5124,208252055,39594001,-52996968,2023,"-27,2"
900460676,CENTRO MEDICO CRECER IPS S.A.S.,Privada,NO,PUTUMAYO,86865,VALLE DEL GUAMUEZ,1,1,1328520892,3183,631533437,696987455,194730935,5125,136867003,50861600,7002332,2023,"3,6"
901002175,LABORATORIO CLINICO CLAUDIA JULISSA FALLA VILLEGAS IPS SAS,Privada,NO,HUILA,41551,PITALITO,1,1,167118571,4952,209867562,-42748991,194519094,5126,108918770,153202396,-67602072,2023,"-34,75"
900240920,CLINICA ODONTOLOGICA ABC ORTODONCIA E.U,Privada,NO,TOLIMA,73001,IBAGUÉ,1,2,237125645,4754,22533335,214592310,194183000,5127,184971923,0,9211077,2023,"4,74"
800196052,IMÁGENES DIAGNÓSTICAS EL LAGO LTDA.,Privada,NO,BOYACÁ,15759,SOGAMOSO,1,1,342950872,4473,182883636,160067236,193109204,5128,68181019,174917621,-49989436,2023,"-25,89"
811000523,ODONTOLOGOS ESPECIALISTAS ODES S.A.,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,453612551,4221,144824763,308787788,193018339,5129,238008673,16562501,-61552835,2023,"-31,89"
900253338,CENTRO INTEGRAL DE REHABILITACION DE CORDOBA LTDA,Privada,NO,CÓRDOBA,23001,MONTERÍA,1,1,258405828,4690,8845808,249560020,192584457,5130,104397714,76840981,11345762,2023,"5,89"
840000260,CORSALUD TUMACO IPS SAS,Privada,NO,NARIÑO,52835,TUMACO,1,1,610895352,3948,299347500,311547852,192576384,5131,200434068,3807600,-11665284,2023,"-6,06"
901275473,CLINICA ESPECIALIZADA PREVIRED BOYACA S.A.S.,Privada,NO,BOYACÁ,15001,TUNJA,1,1,45472480,5411,41808596,3663884,192551258,5132,110657757,72790948,9102553,2023,"4,73"
900312883,I.P.S. CENTRO MEDICO Y DROGUERIA DEL CARIBE. S.A.S.,Privada,NO,NORTE DE SANTANDER,54261,EL ZULIA,1,1,366830000,4416,4000000,362830000,191121000,5133,80361000,73815000,36945000,2023,"19,33"
901050652,PROFESIONALES EN INSTRUMENTOS PARA LA SALUD Y MEDICINA HUMANA APLICADAS S.A.S PRISMHA S.A.S.,Privada,NO,PUTUMAYO,86001,MOCOA,1,1,171049246,4938,5211993,165837253,191116778,5134,91777285,30179662,69159831,2023,"36,19"
901504593,MEDICINA MATERNO FETAL SAS IPS,Privada,NO,NARIÑO,52356,IPIALES,1,1,94973525,5210,38461485,56512040,190925167,5135,134413127,0,56512040,2023,"29,6"
900166169,VASCUMAG LTDA. LABORATORIO VASCULAR DEL MAGDALENA,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,82451728,5275,6348036,76103692,190629000,5136,188629000,0,2000000,2023,"1,05"
820004761,SOCIEDAD DE IMAGENES Y DIAGNOSTICO ESPECIALIZADO LTDA,Privada,NO,BOYACÁ,15001,TUNJA,1,1,413168131,4305,332618706,80549425,190147737,5137,100306101,84702566,5139070,2023,"2,7"
900391666,SALUD DOMICILIARIA 24 HORAS S.A.S.,Privada,NO,ANTIOQUIA,05615,RIONEGRO,1,1,425054678,4284,140434012,284620666,190138911,5138,93218025,69543762,27377124,2023,"14,4"
817006310,CLINICA PLAN 2999 DE SALUD ORAL E.U,Privada,NO,CAUCA,19698,SANTANDER DE QUILICHAO,1,1,60633110,5354,9297296,51335814,190124558,5139,111233327,71366639,7524592,2023,"3,96"
900390301,RED ORAL DR PULECIO S.A.S,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,26023921,5469,13910426,12113495,189640425,5140,119758857,65408824,4472744,2023,"2,36"
900811001,DR CRISTIAN ROJAS SAS,Privada,NO,META,50001,VILLAVICENCIO,1,1,67979693,5330,43386858,24592835,189627200,5141,142088850,31490109,16048241,2023,"8,46"
802016893,IPS SALUD SANTUARIO LIMITADA,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,105915000,5165,54220000,51695000,189000000,5142,14441000,145215000,29344000,2023,"15,53"
901389368,BIOMÉDICA ESTÉTICA S.A.S,Privada,NO,RISARALDA,66001,PEREIRA,1,1,618835291,3939,57069496,561765795,188530505,5143,141880505,63001660,-16351660,2023,"-8,67"
900516296,LABORATORIO CLINICO HOMELAB S.A.S,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,56373617,5370,185729208,-129355591,188321137,5144,71333342,128274937,-11287142,2023,"-5,99"
813011488,LABORATORIO CLINICO E INMUNOLOGICO E.U.,Privada,NO,HUILA,41001,NEIVA,1,1,290994297,4603,184481421,106512876,187478955,5145,113234488,59111358,15133109,2023,"8,07"
900301462,I.P.S. LABORATORIO CLINICO ESPECIALIZADO ELSA MARTINEZ S.A.S.,Privada,NO,CÓRDOBA,23555,PLANETA RICA,1,1,175232500,4922,14563171,160669329,186978074,5146,81774812,106976669,-1773407,2023,"-0,95"
900314226,RADIO DIAGNOSTICO DIGITAL ORAL S.A.S,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,152012128,4999,90283229,61728899,186767946,5147,141028867,42258310,3480769,2023,"1,86"
830118794,CLINICA SANARTE LTDA,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,2,2,314406499,4550,60145822,254260677,186552829,5148,110633706,136961375,-61042252,2023,"-32,72"
900482011,INSEMED S.A.S.,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,2,709357891,3798,75042052,634315839,186438333,5149,80387631,91456981,14593721,2023,"7,83"
900223870,E F G FRESNEDA ODONTOLOGIA ESPECIALIZADA SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,127779000,5076,34016000,93763000,185900000,5150,42472000,130130000,13298000,2023,"7,15"
900612861,CLINICA LUIS ALEJANDRO HERNANDEZ BARRERA S.A.S,Privada,NO,BOYACÁ,15238,DUITAMA,1,1,191123202,4870,13333697,177789505,185298038,5151,112766904,71718741,812393,2023,"0,44"
890904071,ASOCIACION MUTUAL PLAYA RICA,Privada,NO,ANTIOQUIA,05360,ITAGUI,2,2,182762940,4901,5760570,177002370,185127856,5152,56722636,85923807,42481413,2023,"22,95"
900705987,BIO SALUD LABORAL S.A.S.,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,64233513,5338,16180296,48053217,184548967,5153,178656792,1568151,4324024,2023,"2,34"
900761109,ALIANZA BARRERA PINZON SAS,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,1,47843000,5398,60000,47783000,184264000,5154,68097000,108384000,7783000,2023,"4,22"
900442423,INSTITUTO COLOMBIANO DE NEUMOLOGÍA S.A.S,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,41374051,5428,33727890,7646161,184133554,5155,146058260,31919736,6155558,2023,"3,34"
900280797,DENTAL EVIDENCE ODONTOLOGIA ESPECIALIZADA S.A.S.,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,94301226,5215,90662229,3638997,183229754,5156,148154180,34138804,936770,2023,"0,51"
900882417,MEDICAL SKY SAS IPS,Privada,NO,CASANARE,85001,YOPAL,1,2,345851195,4466,98285909,247565286,182841491,5157,52003325,109878997,20959169,2023,"11,46"
900417474,FUNDACIÓN DE REHABILITACIÓN CARDIOPULMONAR,Privada,NO,CAUCA,19001,POPAYÁN,1,1,52055658,5384,18648130,33407528,182608145,5158,181115856,0,1492289,2023,"0,82"
800041599,SALUD REINUN LTDA CLINICA COLOMBIANA DE REUMATOLOGIA REHABILITACION E INMUNOLOGIA,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,32963489,5455,48968936,-16005447,182527531,5159,94507292,101681845,-13661606,2023,"-7,48"
900410134,SANABRIA CARMONA SAS,Privada,NO,BOLÍVAR,13001,CARTAGENA,1,1,119143853,5111,81134100,38009753,181940836,5160,142414008,59069511,-19542683,2023,"-10,74"
900420160,ODONTOPLUS SANTA LUCIA LTDA,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,27395561,5466,1431000,25964561,181682000,5161,68217439,110000000,3464561,2023,"1,91"
900240657,DENTYSONRISAS SAS,Privada,NO,CUNDINAMARCA,25290,FUSAGASUGÁ,1,1,81955178,5278,11070345,70884833,181263949,5162,74555236,99660806,7047907,2023,"3,89"
800181473,INSTITUTO MEDICO ANTIOQUIA,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,46695474,5405,7662404,39033070,180297000,5163,103548541,65772700,10975759,2023,"6,09"
901366022,INVERSIONES Y SERVICIOS LAS CANARIAS SAS,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,15251069,5506,158134332,-142883263,180168327,5164,80845193,121323934,-22000800,2023,"-12,21"
900171514,R Y S VACUNACIONES SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,47640241,5399,25846846,21793395,179809200,5165,46436974,132878831,493395,2023,"0,27"
901057565,FABLE UN MUNDO HECHO COLOR IPS SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,90454192,5238,71147269,19306923,179751889,5166,177850266,0,1901623,2023,"1,06"
900240414,INTEGRAL HEALTH COLOMBIA SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,57824102,5365,380000,57444102,179080000,5167,112578247,59127444,7374309,2023,"4,12"
900471364,DERMOPLASTIKA S.A.S.,Privada,NO,NARIÑO,52001,PASTO,1,1,46879558,5403,9531109,37348449,177300800,5168,87099404,81516525,8684871,2023,"4,9"
860007371,INSTITUTO LUIS G. PAEZ,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,7285727141,1431,226057398,7059669743,176973972,5169,87376927,43280482,46316563,2023,"26,17"
900534914,INSPIRA REHABILITACION PULMONAR S.A.S,Privada,NO,HUILA,41001,NEIVA,1,1,122137584,5102,66379574,55758010,176796200,5170,99803291,74467899,2525010,2023,"1,43"
900083028,ORTHODENTALES LTDA.,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,52091793,5383,28354492,23737301,176718834,5171,134532841,38310501,3875492,2023,"2,19"
900821238,IPS SUR CAUCANA SAS,Privada,NO,CAUCA,19532,PATÍA,1,4,97630449,5196,17121479,80508970,176006857,5172,98701932,74862573,2442352,2023,"1,39"
900463808,GRUPO MEDIQ SAS,Privada,NO,VALLE DEL CAUCA,76001,CALI,1,2,2673783124,2440,15279011174,-12605228050,174600354,5173,316387532,207333904,-349121082,2023,"-199,95"
901592984,CERRO AZUL CENTRO MEDICO,Privada,NO,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,1,1,1284176700,3216,176576916,1107599784,174519624,5174,234392534,32527306,-92400216,2023,"-52,95"
811022642,BELLSALUD LTDA,Privada,NO,ANTIOQUIA,05264,ENTRERRIOS,1,1,42673427,5424,8722418,33951009,173968241,5175,170297172,0,3671069,2023,"2,11"
900708318,LABORATORIO CLINICO SAN FERNANDO DEL PUERTO SAS,Privada,NO,META,50573,PUERTO LÓPEZ,1,1,96279161,5200,3733600,92545561,173400512,5176,27722151,142166799,3511562,2023,"2,03"
800038535,CORTES BUITRAGO S.A.S,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,133816247,5060,9040001,124776246,173098000,5177,99137262,23415101,50545637,2023,"29,2"
901377189,IPS VITAL IMAGING S.A.S,Privada,NO,META,50006,ACACÍAS,1,1,241998328,4737,267321774,-25323446,173021540,5178,96538342,112217209,-35734011,2023,"-20,65"
900409759,INVERSIONES NAVARRO CAMARGO S.A.S.,Privada,NO,BOYACÁ,15238,DUITAMA,1,1,188123245,4880,9013588,179109657,171749893,5179,43380110,121505188,6864595,2023,4
900419575,IPS UNIDENTSALUD S.A.S,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,108843692,5151,35894187,72949505,171512370,5180,56374861,103133192,12004317,2023,7
901518147,CENTRO DE REHABILITACION PULMONAR DEL CESAR S.A.S,Privada,NO,CESAR,20001,VALLEDUPAR,1,1,171691249,4933,112499270,59191979,171007000,5181,86256490,44508706,40241804,2023,"23,53"
901289344,HABANA MEDICAL S.A.S,Privada,NO,CAUCA,19698,SANTANDER DE QUILICHAO,1,1,59488263,5358,22684621,36803642,170694581,5182,79099045,79059944,12535592,2023,"7,34"
900470508,IPS FISIOCENTER CENTRO DE SALUD INTEGRAL S.A.S.,Privada,NO,VALLE DEL CAUCA,76248,EL CERRITO,1,1,357412377,4438,62696534,294715843,170536784,5183,309841969,0,-139305185,2023,"-81,69"
830135332,SMILE QUALITY CLINICA ODONTOLOGICA ESPECIALIZADA S.A.S,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,91789349,5231,68441545,23347804,170248940,5184,32272116,129702795,8274029,2023,"4,86"
901483410,BIOGENLAB S.A.S,Privada,NO,CALDAS,17001,MANIZALES,1,1,142509610,5028,11853105,130656505,170221183,5185,167559076,11022467,-8360360,2023,"-4,91"
900334328,CENTER VISION SAS,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,542252558,4053,41188278,501064280,170078000,5186,44928026,92651000,32498974,2023,"19,11"
900583773,MANTILLA SERRANO S.A.S.,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,68508221,5327,12587195,55921026,169342185,5187,137060856,39510587,-7229258,2023,"-4,27"
900217898,SERVIDENT ODONTOLOGÍA INTEGRADA LTDA.,Privada,NO,CESAR,20001,VALLEDUPAR,1,1,60020802,5355,5489138,54531664,169332550,5188,95785402,47413114,26134034,2023,"15,43"
901390367,FUNDACIÓN PRO SALUD Y SEGURIDAD BARICHARA,Privada,NO,SANTANDER,68079,BARICHARA,1,1,50000000,5394,25671650,24328350,168554000,5189,52830650,141395000,-25671650,2023,"-15,23"
800253976,CENTRO RADIOLOGICO 15 SA,Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,1,382860663,4374,84364790,298495873,168061537,5190,108715362,75097450,-15751275,2023,"-9,37"
900977784,CLINICA BIOINTEGRAL Y/O ANDRES FELIPE NAVARRO PALACINO,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,185314186,4888,34423000,150891186,167564000,5191,40215360,100538400,26810240,2023,16
900408956,VYSALUD EN CASA S.A.S.,Privada,NO,SANTANDER,68679,SAN GIL,1,2,1712969852,2918,455773426,1257196426,166187098,5192,107354973,52106588,6725537,2023,"4,05"
900773624,UNIDAD OFTALMOLOGICA DE POPAYAN S.A.S,Privada,NO,CAUCA,19001,POPAYÁN,1,1,346131519,4464,187880306,158251213,166022000,5193,74733000,132817600,-41528600,2023,"-25,01"
900081662,CENTRO INTEGRAL DE REHABILITACION FISIOCENTER S.A.S,Privada,NO,HUILA,41396,LA PLATA,1,1,213869113,4809,98070626,115798487,165826086,5194,158507325,24148666,-16829905,2023,"-10,15"
900412916,BIOCENTER SALUD OCUPACIONAL SAS,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,52020776,5385,9082643,42938133,165115155,5195,172402791,0,-7287636,2023,"-4,41"
901428954,CENTRO MEDICO BELEN S.A.S,Privada,NO,CALDAS,17001,MANIZALES,1,1,84828785,5260,55316071,29512714,165026555,5196,63052306,74461535,27512714,2023,"16,67"
901434897,CENTRO DE SALUD OCUPACIONAL DEL NORTE S.A.S,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,45693499,5410,9420774,36272725,163955048,5197,80732947,54454600,28767501,2023,"17,55"
800180081,SOCIEDAD DE REHABILITACION SORE LTDA,Privada,NO,SUCRE,70001,SINCELEJO,1,1,59848000,5356,20680000,39168000,163889982,5198,68518444,76374000,18997538,2023,"11,59"
901343297,SERVICIO MEDICO DE REHABILITACION INTEGRADO S.A.S - INCLUMEDIC IPS,Privada,NO,ATLÁNTICO,08001,BARRANQUILLA,1,1,102096426,5178,74663560,27432866,163372015,5199,92530814,66566680,4274521,2023,"2,62"
901445776,OPTICA ANCAR SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,379957264,4381,177819383,202137881,163149608,5200,77768024,90762006,-5380422,2023,"-3,3"
900740427,UMI-UNIDAD MEDICA INTEGRAL DIAGNÓSTICA Y TERAPÉUTICA,Privada,NO,CESAR,20011,AGUACHICA,1,1,141170732,5033,23501500,117669232,162171970,5201,141737057,6780353,13654560,2023,"8,42"
830040342,CENTRO DE SALUD JUAN BONAL,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,2005674925,2751,17313000,1988361925,161918768,5202,273388129,76521336,-187990697,2023,"-116,1"
901037187,IPS CLINICA SAN JORGE SAS,Privada,NO,VALLE DEL CAUCA,76892,YUMBO,1,1,135059000,5054,31673000,103386000,161238000,5203,54253000,100003000,6982000,2023,"4,33"
830501640,QUIK QUALITY IS THE KEY SAS SIGLA QUIK S.A.S,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,107066487,5160,0,107066487,160815200,5204,64464257,89952368,6398575,2023,"3,98"
901592404,CUIDADOS MEDICOS INTEGRALES DE LA COSTA CITMED IPS SAS,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,287910113,4611,84077484,203832629,159835654,5205,68588739,87414286,3832629,2023,"2,4"
900171802,CENTRO MEDICO ECOMEDICA E.U.,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,18183373,5498,12145444,6037929,159606000,5206,131777113,26503740,1325147,2023,"0,83"
901244713,CMD IPS CENTRO MEDICO Y DIAGNOSTICO DE OCAÑA S.A.S.,Privada,NO,NORTE DE SANTANDER,54498,OCAÑA,1,1,398273913,4342,136858729,261415184,158003900,5207,104980490,47653883,5369527,2023,"3,4"
821003605,"ASOCIACION DE PROFESIONALES PARA LA PRESTACION DE SERVICIOS EN SALUD OCUPACIONAL Y SEGURIDAD INDUSTRIAL ""APSOSEG""",Privada,NO,VALLE DEL CAUCA,76622,ROLDANILLO,1,1,23391715,5479,46520,23345195,157201600,5208,57648672,97870504,1682424,2023,"1,07"
900404096,ENDOCRINÓLOGOS DEL ORIENTE SAS,Privada,NO,SANTANDER,68276,FLORIDABLANCA,1,1,811860443,3647,765145073,46715370,156431653,5209,116672949,30316276,9442428,2023,"6,04"
901626460,LIVER SCAN SAS,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,1078467398,3383,1024640107,53827291,156227800,5210,147942328,0,8285472,2023,"5,3"
800126971,FUNDACIÓN YOLANDA TURIZO DE MARIN,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,110700205,5141,53049867,57650338,155941063,5211,68811471,96468300,-9338708,2023,"-5,99"
901591115,SARRAZOLA ALERGIA E INMUNOLOGIA IPS S.A.S,Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,1,34153784,5452,12732937,21420847,155819594,5212,112909468,25896600,17013526,2023,"10,92"
901460459,INVERSIONES MEDICOS SAS ZOMAC,Privada,NO,META,50313,GRANADA,3,4,54291326,5376,9608121,44683205,155771988,5213,80949935,70367995,4454058,2023,"2,86"
901153734,SENSORIAL CENTRO DE ESPECIALISTAS S.A.S.,Privada,NO,CALDAS,17001,MANIZALES,1,1,117908054,5118,31858826,86049228,155509255,5214,146903571,758354,7847330,2023,"5,05"
900108900,CENTRO DE FISIOTERAPIA YOLANDA E PASTRANA SANDOVAL EU,Privada,NO,SANTANDER,68001,BUCARAMANGA,1,1,50411350,5390,8612644,41798706,155141300,5215,147223260,1416574,6501466,2023,"4,19"
809010460,CENTRO DE AYUDAS DIAGNOSTICAS DENTOMAXILOFACIALES OROSERVIR SAS,Privada,NO,TOLIMA,73001,IBAGUÉ,1,1,113881269,5135,18536804,95344465,155080000,5216,104742835,28691172,21645993,2023,"13,96"
900137317,CLINICENTRO MEDICO GEDEONS E.U,Privada,NO,ARAUCA,81736,SARAVENA,1,1,42924190,5423,11766188,31158002,154415227,5217,117317934,34479859,2617434,2023,"1,7"
901588132,MEDICAL FAMILY GROUP IPS S.A.S,Privada,NO,VALLE DEL CAUCA,76520,PALMIRA,1,1,62623875,5345,34110700,28513175,153805201,5218,91733257,83558769,-21486825,2023,"-13,97"
901476763,FAMILIAS FUERTES Y SEGURAS SALUD MENTAL INTEGRAL IPS SAS,Privada,NO,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,1,1,84386700,5263,39766600,44620100,152988092,5219,129367992,9000000,14620100,2023,"9,56"
890982135,ASOCIACION MUTUAL SAN JAVIER,Privada,NO,ANTIOQUIA,05001,MEDELLÍN,1,1,24847518,5475,3732782,21114736,152831109,5220,1178148,142319659,9333302,2023,"6,11"
900849170,RIO-X CENTRO DE RADILOGIA ORAL S.A.S,Privada,NO,CALDAS,17614,RIOSUCIO,1,1,539218499,4063,401996969,137221530,152806200,5221,19507290,91563000,41735910,2023,"27,31"
900586961,VILLEGAS & VILLALOBOS ODONTOLOGOS S.A.S.,Privada,NO,RISARALDA,66400,LA VIRGINIA,1,1,134419484,5058,83354188,51065296,152773769,5222,132692106,21342418,-1260755,2023,"-0,83"
900882726,DENT ALL PRO S.A.S,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,2,2,690941066,3822,704889448,-13948382,151596573,5223,72072321,70015554,9508698,2023,"6,27"
901218256,IPS MEDICA Y TERAPEUTICA FISIOKINECT SOCIEDAD POR ACCIONES SIMPLIFICADA,Privada,NO,CAUCA,19075,BALBOA,1,1,453619156,4220,286795786,166823370,150779966,5224,46022203,80640280,24117483,2023,16
900998169,SONRISA BUENAVENTURA SAS,Privada,NO,VALLE DEL CAUCA,76109,BUENAVENTURA,1,1,103944121,5172,23741822,80202299,150548400,5225,147100564,0,3447836,2023,"2,29"
800123927,FUNDACION PREVER I.P.S.,Privada,NO,BOGOTÁ D.C,11001,BOGOTÁ,1,1,13192419,5509,68946324,-55753905,150540860,5226,148233560,0,2307300,2023,"1,53"
901134217,CLINICAS ODONTOLOGICAS DENTTALITY S.A.S.,Privada,NO,NORTE DE SANTANDER,54001,CÚCUTA,1,1,154243494,4992,55830000,98413494,150164000,5227,78894614,99976892,-28707506,2023,"-19,12"
900537514,CPC CITOLOGIA Y PATOLOGIA DEL CARIBE,Privada,NO,MAGDALENA,47001,SANTA MARTA,1,1,158843626,4979,736500,158107126,148980930,5228,54499280,68469996,26011654,2023,"17,46"
